date_ist,time_ist,location,lat,lon,aqi,pm25,pm10,co,no2
01-01-2025,00:00,Anand Vihar,28.6469,77.316,197,185.8,188.6,1907,56.7
01-01-2025,01:00,Anand Vihar,28.6469,77.316,198,174.6,177.4,1669,44.8
01-01-2025,02:00,Anand Vihar,28.6469,77.316,199,164.4,166.7,1493,34.6
01-01-2025,03:00,Anand Vihar,28.6469,77.316,200,156.5,158.8,1401,26.7
01-01-2025,04:00,Anand Vihar,28.6469,77.316,200,149.5,151.8,1372,20.6
01-01-2025,05:00,Anand Vihar,28.6469,77.316,201,156.5,158.3,1387,33.3
01-01-2025,06:00,Anand Vihar,28.6469,77.316,201,144.4,146.2,1486,31.4
01-01-2025,07:00,Anand Vihar,28.6469,77.316,201,138.3,140.6,1629,28.7
01-01-2025,08:00,Anand Vihar,28.6469,77.316,200,136.4,138.8,1683,26.0
01-01-2025,09:00,Anand Vihar,28.6469,77.316,200,141.1,143.0,1556,23.3
01-01-2025,10:00,Anand Vihar,28.6469,77.316,200,129.9,132.2,1338,20.5
01-01-2025,11:00,Anand Vihar,28.6469,77.316,200,122.5,125.3,1169,18.2
01-01-2025,12:00,Anand Vihar,28.6469,77.316,200,115.5,118.3,1079,15.4
01-01-2025,13:00,Anand Vihar,28.6469,77.316,200,108.7,111.8,1037,13.1
01-01-2025,14:00,Anand Vihar,28.6469,77.316,201,103.6,106.6,1085,14.1
01-01-2025,15:00,Anand Vihar,28.6469,77.316,201,99.4,102.7,1291,21.0
01-01-2025,16:00,Anand Vihar,28.6469,77.316,201,100.4,102.9,1586,31.3
01-01-2025,17:00,Anand Vihar,28.6469,77.316,202,148.5,151.8,1813,52.6
01-01-2025,18:00,Anand Vihar,28.6469,77.316,202,157.4,160.7,1910,55.0
01-01-2025,19:00,Anand Vihar,28.6469,77.316,201,162.1,165.3,1939,58.0
01-01-2025,20:00,Anand Vihar,28.6469,77.316,200,167.6,170.4,1917,58.6
01-01-2025,21:00,Anand Vihar,28.6469,77.316,199,171.8,174.6,1833,55.1
01-01-2025,22:00,Anand Vihar,28.6469,77.316,198,175.1,178.3,1699,49.2
01-01-2025,23:00,Anand Vihar,28.6469,77.316,198,174.2,177.0,1573,42.6
01-01-2025,00:00,Connaught Place,28.6304,77.2177,197,185.8,188.6,1645,56.7
01-01-2025,01:00,Connaught Place,28.6304,77.2177,198,174.6,177.4,1551,44.8
01-01-2025,02:00,Connaught Place,28.6304,77.2177,199,164.4,166.7,1478,34.6
01-01-2025,03:00,Connaught Place,28.6304,77.2177,200,156.5,158.8,1418,26.7
01-01-2025,04:00,Connaught Place,28.6304,77.2177,200,149.5,151.8,1379,20.6
01-01-2025,05:00,Connaught Place,28.6304,77.2177,201,156.5,158.3,1377,33.3
01-01-2025,06:00,Connaught Place,28.6304,77.2177,201,144.4,146.2,1458,31.4
01-01-2025,07:00,Connaught Place,28.6304,77.2177,201,138.3,140.6,1577,28.7
01-01-2025,08:00,Connaught Place,28.6304,77.2177,200,136.4,138.8,1615,26.0
01-01-2025,09:00,Connaught Place,28.6304,77.2177,200,141.1,143.0,1494,23.3
01-01-2025,10:00,Connaught Place,28.6304,77.2177,200,129.9,132.2,1294,20.5
01-01-2025,11:00,Connaught Place,28.6304,77.2177,200,122.5,125.3,1131,18.2
01-01-2025,12:00,Connaught Place,28.6304,77.2177,200,115.5,118.3,1034,15.4
01-01-2025,13:00,Connaught Place,28.6304,77.2177,200,108.7,111.8,974,13.1
01-01-2025,14:00,Connaught Place,28.6304,77.2177,201,103.6,106.6,992,14.1
01-01-2025,15:00,Connaught Place,28.6304,77.2177,201,99.4,102.7,1143,21.0
01-01-2025,16:00,Connaught Place,28.6304,77.2177,201,100.4,102.9,1370,31.3
01-01-2025,17:00,Connaught Place,28.6304,77.2177,202,148.5,151.8,1543,52.6
01-01-2025,18:00,Connaught Place,28.6304,77.2177,202,157.4,160.7,1605,55.0
01-01-2025,19:00,Connaught Place,28.6304,77.2177,201,162.1,165.3,1613,58.0
01-01-2025,20:00,Connaught Place,28.6304,77.2177,200,167.6,170.4,1603,58.6
01-01-2025,21:00,Connaught Place,28.6304,77.2177,199,171.8,174.6,1587,55.1
01-01-2025,22:00,Connaught Place,28.6304,77.2177,198,175.1,178.3,1553,49.2
01-01-2025,23:00,Connaught Place,28.6304,77.2177,198,174.2,177.0,1504,42.6
01-01-2025,00:00,Dwarka,28.5882,77.0494,197,193.7,197.0,1724,74.2
01-01-2025,01:00,Dwarka,28.5882,77.0494,198,180.7,183.9,1585,58.6
01-01-2025,02:00,Dwarka,28.5882,77.0494,199,167.6,170.4,1470,45.0
01-01-2025,03:00,Dwarka,28.5882,77.0494,201,153.2,156.0,1387,33.8
01-01-2025,04:00,Dwarka,28.5882,77.0494,202,141.6,144.4,1327,24.6
01-01-2025,05:00,Dwarka,28.5882,77.0494,203,168.1,170.0,1288,46.3
01-01-2025,06:00,Dwarka,28.5882,77.0494,204,152.7,155.1,1286,42.2
01-01-2025,07:00,Dwarka,28.5882,77.0494,204,145.8,148.1,1306,36.3
01-01-2025,08:00,Dwarka,28.5882,77.0494,203,136.0,138.8,1293,31.2
01-01-2025,09:00,Dwarka,28.5882,77.0494,202,133.6,136.0,1217,27.7
01-01-2025,10:00,Dwarka,28.5882,77.0494,202,128.1,130.9,1108,24.9
01-01-2025,11:00,Dwarka,28.5882,77.0494,203,120.6,123.9,1011,22.2
01-01-2025,12:00,Dwarka,28.5882,77.0494,204,112.2,115.3,924,18.2
01-01-2025,13:00,Dwarka,28.5882,77.0494,204,103.8,107.1,848,14.4
01-01-2025,14:00,Dwarka,28.5882,77.0494,205,96.2,99.4,830,14.8
01-01-2025,15:00,Dwarka,28.5882,77.0494,205,92.4,95.5,908,22.5
01-01-2025,16:00,Dwarka,28.5882,77.0494,205,93.4,95.9,1044,34.3
01-01-2025,17:00,Dwarka,28.5882,77.0494,205,149.0,152.7,1169,61.5
01-01-2025,18:00,Dwarka,28.5882,77.0494,205,162.5,165.8,1264,64.2
01-01-2025,19:00,Dwarka,28.5882,77.0494,204,165.8,169.0,1349,67.7
01-01-2025,20:00,Dwarka,28.5882,77.0494,202,167.6,170.4,1416,68.6
01-01-2025,21:00,Dwarka,28.5882,77.0494,200,168.6,171.8,1468,65.4
01-01-2025,22:00,Dwarka,28.5882,77.0494,199,170.9,174.2,1503,59.7
01-01-2025,23:00,Dwarka,28.5882,77.0494,198,170.4,173.2,1505,52.6
01-01-2025,00:00,Okhla Phase III,28.5273,77.2618,197,193.7,197.0,1645,74.2
01-01-2025,01:00,Okhla Phase III,28.5273,77.2618,198,180.7,183.9,1456,58.6
01-01-2025,02:00,Okhla Phase III,28.5273,77.2618,199,167.6,170.4,1324,45.0
01-01-2025,03:00,Okhla Phase III,28.5273,77.2618,201,153.2,156.0,1268,33.8
01-01-2025,04:00,Okhla Phase III,28.5273,77.2618,202,141.6,144.4,1269,24.6
01-01-2025,05:00,Okhla Phase III,28.5273,77.2618,203,168.1,170.0,1297,46.3
01-01-2025,06:00,Okhla Phase III,28.5273,77.2618,204,152.7,155.1,1372,42.2
01-01-2025,07:00,Okhla Phase III,28.5273,77.2618,204,145.8,148.1,1474,36.3
01-01-2025,08:00,Okhla Phase III,28.5273,77.2618,203,136.0,138.8,1515,31.2
01-01-2025,09:00,Okhla Phase III,28.5273,77.2618,202,133.6,136.0,1440,27.7
01-01-2025,10:00,Okhla Phase III,28.5273,77.2618,202,128.1,130.9,1305,24.9
01-01-2025,11:00,Okhla Phase III,28.5273,77.2618,203,120.6,123.9,1188,22.2
01-01-2025,12:00,Okhla Phase III,28.5273,77.2618,204,112.2,115.3,1093,18.2
01-01-2025,13:00,Okhla Phase III,28.5273,77.2618,204,103.8,107.1,1017,14.4
01-01-2025,14:00,Okhla Phase III,28.5273,77.2618,205,96.2,99.4,1022,14.8
01-01-2025,15:00,Okhla Phase III,28.5273,77.2618,205,92.4,95.5,1177,22.5
01-01-2025,16:00,Okhla Phase III,28.5273,77.2618,205,93.4,95.9,1413,34.3
01-01-2025,17:00,Okhla Phase III,28.5273,77.2618,205,149.0,152.7,1595,61.5
01-01-2025,18:00,Okhla Phase III,28.5273,77.2618,205,162.5,165.8,1666,64.2
01-01-2025,19:00,Okhla Phase III,28.5273,77.2618,204,165.8,169.0,1683,67.7
01-01-2025,20:00,Okhla Phase III,28.5273,77.2618,202,167.6,170.4,1673,68.6
01-01-2025,21:00,Okhla Phase III,28.5273,77.2618,200,168.6,171.8,1642,65.4
01-01-2025,22:00,Okhla Phase III,28.5273,77.2618,199,170.9,174.2,1586,59.7
01-01-2025,23:00,Okhla Phase III,28.5273,77.2618,198,170.4,173.2,1519,52.6
01-01-2025,00:00,Rohini,28.7041,77.1025,197,185.8,188.6,1887,56.7
01-01-2025,01:00,Rohini,28.7041,77.1025,198,174.6,177.4,1707,44.8
01-01-2025,02:00,Rohini,28.7041,77.1025,199,164.4,166.7,1562,34.6
01-01-2025,03:00,Rohini,28.7041,77.1025,200,156.5,158.8,1470,26.7
01-01-2025,04:00,Rohini,28.7041,77.1025,200,149.5,151.8,1413,20.6
01-01-2025,05:00,Rohini,28.7041,77.1025,201,156.5,158.3,1385,33.3
01-01-2025,06:00,Rohini,28.7041,77.1025,201,144.4,146.2,1414,31.4
01-01-2025,07:00,Rohini,28.7041,77.1025,201,138.3,140.6,1472,28.7
01-01-2025,08:00,Rohini,28.7041,77.1025,200,136.4,138.8,1473,26.0
01-01-2025,09:00,Rohini,28.7041,77.1025,200,141.1,143.0,1357,23.3
01-01-2025,10:00,Rohini,28.7041,77.1025,200,129.9,132.2,1184,20.5
01-01-2025,11:00,Rohini,28.7041,77.1025,200,122.5,125.3,1045,18.2
01-01-2025,12:00,Rohini,28.7041,77.1025,200,115.5,118.3,959,15.4
01-01-2025,13:00,Rohini,28.7041,77.1025,200,108.7,111.8,907,13.1
01-01-2025,14:00,Rohini,28.7041,77.1025,201,103.6,106.6,920,14.1
01-01-2025,15:00,Rohini,28.7041,77.1025,201,99.4,102.7,1040,21.0
01-01-2025,16:00,Rohini,28.7041,77.1025,201,100.4,102.9,1224,31.3
01-01-2025,17:00,Rohini,28.7041,77.1025,202,148.5,151.8,1378,52.6
01-01-2025,18:00,Rohini,28.7041,77.1025,202,157.4,160.7,1471,55.0
01-01-2025,19:00,Rohini,28.7041,77.1025,201,162.1,165.3,1534,58.0
01-01-2025,20:00,Rohini,28.7041,77.1025,200,167.6,170.4,1562,58.6
01-01-2025,21:00,Rohini,28.7041,77.1025,199,171.8,174.6,1544,55.1
01-01-2025,22:00,Rohini,28.7041,77.1025,198,175.1,178.3,1491,49.2
01-01-2025,23:00,Rohini,28.7041,77.1025,198,174.2,177.0,1434,42.6
01-01-2025,00:00,IGI Airport,28.5562,77.1,197,193.7,197.0,1688,74.2
01-01-2025,01:00,IGI Airport,28.5562,77.1,198,180.7,183.9,1594,58.6
01-01-2025,02:00,IGI Airport,28.5562,77.1,199,167.6,170.4,1512,45.0
01-01-2025,03:00,IGI Airport,28.5562,77.1,201,153.2,156.0,1439,33.8
01-01-2025,04:00,IGI Airport,28.5562,77.1,202,141.6,144.4,1378,24.6
01-01-2025,05:00,IGI Airport,28.5562,77.1,203,168.1,170.0,1348,46.3
01-01-2025,06:00,IGI Airport,28.5562,77.1,204,152.7,155.1,1386,42.2
01-01-2025,07:00,IGI Airport,28.5562,77.1,204,145.8,148.1,1455,36.3
01-01-2025,08:00,IGI Airport,28.5562,77.1,203,136.0,138.8,1467,31.2
01-01-2025,09:00,IGI Airport,28.5562,77.1,202,133.6,136.0,1364,27.7
01-01-2025,10:00,IGI Airport,28.5562,77.1,202,128.1,130.9,1203,24.9
01-01-2025,11:00,IGI Airport,28.5562,77.1,203,120.6,123.9,1068,22.2
01-01-2025,12:00,IGI Airport,28.5562,77.1,204,112.2,115.3,973,18.2
01-01-2025,13:00,IGI Airport,28.5562,77.1,204,103.8,107.1,904,14.4
01-01-2025,14:00,IGI Airport,28.5562,77.1,205,96.2,99.4,906,14.8
01-01-2025,15:00,IGI Airport,28.5562,77.1,205,92.4,95.5,1031,22.5
01-01-2025,16:00,IGI Airport,28.5562,77.1,205,93.4,95.9,1226,34.3
01-01-2025,17:00,IGI Airport,28.5562,77.1,205,149.0,152.7,1380,61.5
01-01-2025,18:00,IGI Airport,28.5562,77.1,205,162.5,165.8,1443,64.2
01-01-2025,19:00,IGI Airport,28.5562,77.1,204,165.8,169.0,1464,67.7
01-01-2025,20:00,IGI Airport,28.5562,77.1,202,167.6,170.4,1476,68.6
01-01-2025,21:00,IGI Airport,28.5562,77.1,200,168.6,171.8,1495,65.4
01-01-2025,22:00,IGI Airport,28.5562,77.1,199,170.9,174.2,1504,59.7
01-01-2025,23:00,IGI Airport,28.5562,77.1,198,170.4,173.2,1488,52.6
02-01-2025,00:00,Anand Vihar,28.6469,77.316,197,167.6,170.4,1469,35.3
02-01-2025,01:00,Anand Vihar,28.6469,77.316,197,163.0,165.8,1373,27.3
02-01-2025,02:00,Anand Vihar,28.6469,77.316,197,157.9,160.7,1306,21.0
02-01-2025,03:00,Anand Vihar,28.6469,77.316,196,151.8,154.6,1263,17.0
02-01-2025,04:00,Anand Vihar,28.6469,77.316,196,146.7,149.5,1248,14.6
02-01-2025,05:00,Anand Vihar,28.6469,77.316,196,147.1,149.9,1298,15.3
02-01-2025,06:00,Anand Vihar,28.6469,77.316,196,143.4,146.7,1479,19.6
02-01-2025,07:00,Anand Vihar,28.6469,77.316,196,146.7,150.4,1725,25.4
02-01-2025,08:00,Anand Vihar,28.6469,77.316,196,148.1,151.8,1865,28.4
02-01-2025,09:00,Anand Vihar,28.6469,77.316,196,149.5,152.7,1804,26.2
02-01-2025,10:00,Anand Vihar,28.6469,77.316,197,139.2,143.9,1638,21.2
02-01-2025,11:00,Anand Vihar,28.6469,77.316,197,129.5,134.6,1488,17.0
02-01-2025,12:00,Anand Vihar,28.6469,77.316,197,118.5,123.9,1358,13.7
02-01-2025,13:00,Anand Vihar,28.6469,77.316,197,107.1,112.9,1244,11.2
02-01-2025,14:00,Anand Vihar,28.6469,77.316,197,100.4,105.7,1253,12.5
02-01-2025,15:00,Anand Vihar,28.6469,77.316,197,97.8,102.4,1486,20.6
02-01-2025,16:00,Anand Vihar,28.6469,77.316,197,100.8,104.3,1842,32.6
02-01-2025,17:00,Anand Vihar,28.6469,77.316,197,131.3,136.4,2121,50.7
02-01-2025,18:00,Anand Vihar,28.6469,77.316,197,144.4,148.5,2239,55.9
02-01-2025,19:00,Anand Vihar,28.6469,77.316,196,155.5,159.7,2280,63.1
02-01-2025,20:00,Anand Vihar,28.6469,77.316,196,169.0,173.2,2292,68.0
02-01-2025,21:00,Anand Vihar,28.6469,77.316,196,182.5,187.2,2293,68.9
02-01-2025,22:00,Anand Vihar,28.6469,77.316,196,194.6,198.8,2266,67.6
02-01-2025,23:00,Anand Vihar,28.6469,77.316,197,196.5,200.2,2206,64.7
02-01-2025,00:00,Connaught Place,28.6304,77.2177,197,167.6,170.4,1427,35.3
02-01-2025,01:00,Connaught Place,28.6304,77.2177,197,163.0,165.8,1335,27.3
02-01-2025,02:00,Connaught Place,28.6304,77.2177,197,157.9,160.7,1271,21.0
02-01-2025,03:00,Connaught Place,28.6304,77.2177,196,151.8,154.6,1242,17.0
02-01-2025,04:00,Connaught Place,28.6304,77.2177,196,146.7,149.5,1241,14.6
02-01-2025,05:00,Connaught Place,28.6304,77.2177,196,147.1,149.9,1288,15.3
02-01-2025,06:00,Connaught Place,28.6304,77.2177,196,143.4,146.7,1433,19.6
02-01-2025,07:00,Connaught Place,28.6304,77.2177,196,146.7,150.4,1625,25.4
02-01-2025,08:00,Connaught Place,28.6304,77.2177,196,148.1,151.8,1732,28.4
02-01-2025,09:00,Connaught Place,28.6304,77.2177,196,149.5,152.7,1677,26.2
02-01-2025,10:00,Connaught Place,28.6304,77.2177,197,139.2,143.9,1535,21.2
02-01-2025,11:00,Connaught Place,28.6304,77.2177,197,129.5,134.6,1404,17.0
02-01-2025,12:00,Connaught Place,28.6304,77.2177,197,118.5,123.9,1283,13.7
02-01-2025,13:00,Connaught Place,28.6304,77.2177,197,107.1,112.9,1173,11.2
02-01-2025,14:00,Connaught Place,28.6304,77.2177,197,100.4,105.7,1165,12.5
02-01-2025,15:00,Connaught Place,28.6304,77.2177,197,97.8,102.4,1344,20.6
02-01-2025,16:00,Connaught Place,28.6304,77.2177,197,100.8,104.3,1626,32.6
02-01-2025,17:00,Connaught Place,28.6304,77.2177,197,131.3,136.4,1855,50.7
02-01-2025,18:00,Connaught Place,28.6304,77.2177,197,144.4,148.5,1969,55.9
02-01-2025,19:00,Connaught Place,28.6304,77.2177,196,155.5,159.7,2030,63.1
02-01-2025,20:00,Connaught Place,28.6304,77.2177,196,169.0,173.2,2061,68.0
02-01-2025,21:00,Connaught Place,28.6304,77.2177,196,182.5,187.2,2070,68.9
02-01-2025,22:00,Connaught Place,28.6304,77.2177,196,194.6,198.8,2051,67.6
02-01-2025,23:00,Connaught Place,28.6304,77.2177,197,196.5,200.2,2006,64.7
02-01-2025,00:00,Dwarka,28.5882,77.0494,197,162.5,165.3,1451,43.5
02-01-2025,01:00,Dwarka,28.5882,77.0494,196,154.6,157.9,1364,33.1
02-01-2025,02:00,Dwarka,28.5882,77.0494,196,147.1,150.4,1298,24.6
02-01-2025,03:00,Dwarka,28.5882,77.0494,195,139.7,142.5,1265,18.8
02-01-2025,04:00,Dwarka,28.5882,77.0494,195,132.7,136.0,1253,14.9
02-01-2025,05:00,Dwarka,28.5882,77.0494,195,135.0,138.3,1279,15.4
02-01-2025,06:00,Dwarka,28.5882,77.0494,194,131.3,135.0,1389,20.7
02-01-2025,07:00,Dwarka,28.5882,77.0494,194,138.8,142.5,1538,27.7
02-01-2025,08:00,Dwarka,28.5882,77.0494,193,143.4,147.6,1608,31.6
02-01-2025,09:00,Dwarka,28.5882,77.0494,194,146.2,149.9,1528,29.3
02-01-2025,10:00,Dwarka,28.5882,77.0494,194,136.0,141.1,1369,23.9
02-01-2025,11:00,Dwarka,28.5882,77.0494,194,126.2,131.8,1229,19.1
02-01-2025,12:00,Dwarka,28.5882,77.0494,194,114.3,120.6,1124,15.0
02-01-2025,13:00,Dwarka,28.5882,77.0494,194,103.1,109.4,1038,11.6
02-01-2025,14:00,Dwarka,28.5882,77.0494,194,95.2,100.6,1021,12.9
02-01-2025,15:00,Dwarka,28.5882,77.0494,194,92.7,97.1,1112,22.2
02-01-2025,16:00,Dwarka,28.5882,77.0494,194,97.1,100.4,1273,36.1
02-01-2025,17:00,Dwarka,28.5882,77.0494,194,138.8,144.4,1434,61.1
02-01-2025,18:00,Dwarka,28.5882,77.0494,194,154.6,159.7,1583,70.8
02-01-2025,19:00,Dwarka,28.5882,77.0494,194,168.6,173.2,1733,84.2
02-01-2025,20:00,Dwarka,28.5882,77.0494,194,182.5,186.7,1857,93.2
02-01-2025,21:00,Dwarka,28.5882,77.0494,194,196.0,200.2,1955,94.8
02-01-2025,22:00,Dwarka,28.5882,77.0494,195,205.4,209.5,2027,92.1
02-01-2025,23:00,Dwarka,28.5882,77.0494,196,202.1,206.3,2045,86.8
02-01-2025,00:00,Okhla Phase III,28.5273,77.2618,197,162.5,165.3,1435,43.5
02-01-2025,01:00,Okhla Phase III,28.5273,77.2618,196,154.6,157.9,1341,33.1
02-01-2025,02:00,Okhla Phase III,28.5273,77.2618,196,147.1,150.4,1274,24.6
02-01-2025,03:00,Okhla Phase III,28.5273,77.2618,195,139.7,142.5,1237,18.8
02-01-2025,04:00,Okhla Phase III,28.5273,77.2618,195,132.7,136.0,1226,14.9
02-01-2025,05:00,Okhla Phase III,28.5273,77.2618,195,135.0,138.3,1267,15.4
02-01-2025,06:00,Okhla Phase III,28.5273,77.2618,194,131.3,135.0,1415,20.7
02-01-2025,07:00,Okhla Phase III,28.5273,77.2618,194,138.8,142.5,1615,27.7
02-01-2025,08:00,Okhla Phase III,28.5273,77.2618,193,143.4,147.6,1730,31.6
02-01-2025,09:00,Okhla Phase III,28.5273,77.2618,194,146.2,149.9,1685,29.3
02-01-2025,10:00,Okhla Phase III,28.5273,77.2618,194,136.0,141.1,1554,23.9
02-01-2025,11:00,Okhla Phase III,28.5273,77.2618,194,126.2,131.8,1424,19.1
02-01-2025,12:00,Okhla Phase III,28.5273,77.2618,194,114.3,120.6,1287,15.0
02-01-2025,13:00,Okhla Phase III,28.5273,77.2618,194,103.1,109.4,1150,11.6
02-01-2025,14:00,Okhla Phase III,28.5273,77.2618,194,95.2,100.6,1126,12.9
02-01-2025,15:00,Okhla Phase III,28.5273,77.2618,194,92.7,97.1,1305,22.2
02-01-2025,16:00,Okhla Phase III,28.5273,77.2618,194,97.1,100.4,1596,36.1
02-01-2025,17:00,Okhla Phase III,28.5273,77.2618,194,138.8,144.4,1841,61.1
02-01-2025,18:00,Okhla Phase III,28.5273,77.2618,194,154.6,159.7,1989,70.8
02-01-2025,19:00,Okhla Phase III,28.5273,77.2618,194,168.6,173.2,2091,84.2
02-01-2025,20:00,Okhla Phase III,28.5273,77.2618,194,182.5,186.7,2142,93.2
02-01-2025,21:00,Okhla Phase III,28.5273,77.2618,194,196.0,200.2,2133,94.8
02-01-2025,22:00,Okhla Phase III,28.5273,77.2618,195,205.4,209.5,2074,92.1
02-01-2025,23:00,Okhla Phase III,28.5273,77.2618,196,202.1,206.3,1988,86.8
02-01-2025,00:00,Rohini,28.7041,77.1025,197,167.6,170.4,1372,35.3
02-01-2025,01:00,Rohini,28.7041,77.1025,197,163.0,165.8,1306,27.3
02-01-2025,02:00,Rohini,28.7041,77.1025,197,157.9,160.7,1262,21.0
02-01-2025,03:00,Rohini,28.7041,77.1025,196,151.8,154.6,1246,17.0
02-01-2025,04:00,Rohini,28.7041,77.1025,196,146.7,149.5,1253,14.6
02-01-2025,05:00,Rohini,28.7041,77.1025,196,147.1,149.9,1291,15.3
02-01-2025,06:00,Rohini,28.7041,77.1025,196,143.4,146.7,1396,19.6
02-01-2025,07:00,Rohini,28.7041,77.1025,196,146.7,150.4,1532,25.4
02-01-2025,08:00,Rohini,28.7041,77.1025,196,148.1,151.8,1599,28.4
02-01-2025,09:00,Rohini,28.7041,77.1025,196,149.5,152.7,1535,26.2
02-01-2025,10:00,Rohini,28.7041,77.1025,197,139.2,143.9,1402,21.2
02-01-2025,11:00,Rohini,28.7041,77.1025,197,129.5,134.6,1285,17.0
02-01-2025,12:00,Rohini,28.7041,77.1025,197,118.5,123.9,1192,13.7
02-01-2025,13:00,Rohini,28.7041,77.1025,197,107.1,112.9,1116,11.2
02-01-2025,14:00,Rohini,28.7041,77.1025,197,100.4,105.7,1122,12.5
02-01-2025,15:00,Rohini,28.7041,77.1025,197,97.8,102.4,1275,20.6
02-01-2025,16:00,Rohini,28.7041,77.1025,197,100.8,104.3,1511,32.6
02-01-2025,17:00,Rohini,28.7041,77.1025,197,131.3,136.4,1704,50.7
02-01-2025,18:00,Rohini,28.7041,77.1025,197,144.4,148.5,1803,55.9
02-01-2025,19:00,Rohini,28.7041,77.1025,196,155.5,159.7,1860,63.1
02-01-2025,20:00,Rohini,28.7041,77.1025,196,169.0,173.2,1904,68.0
02-01-2025,21:00,Rohini,28.7041,77.1025,196,182.5,187.2,1952,68.9
02-01-2025,22:00,Rohini,28.7041,77.1025,196,194.6,198.8,1989,67.6
02-01-2025,23:00,Rohini,28.7041,77.1025,197,196.5,200.2,1994,64.7
02-01-2025,00:00,IGI Airport,28.5562,77.1,197,162.5,165.3,1424,43.5
02-01-2025,01:00,IGI Airport,28.5562,77.1,196,154.6,157.9,1335,33.1
02-01-2025,02:00,IGI Airport,28.5562,77.1,196,147.1,150.4,1271,24.6
02-01-2025,03:00,IGI Airport,28.5562,77.1,195,139.7,142.5,1240,18.8
02-01-2025,04:00,IGI Airport,28.5562,77.1,195,132.7,136.0,1236,14.9
02-01-2025,05:00,IGI Airport,28.5562,77.1,195,135.0,138.3,1286,15.4
02-01-2025,06:00,IGI Airport,28.5562,77.1,194,131.3,135.0,1455,20.7
02-01-2025,07:00,IGI Airport,28.5562,77.1,194,138.8,142.5,1680,27.7
02-01-2025,08:00,IGI Airport,28.5562,77.1,193,143.4,147.6,1796,31.6
02-01-2025,09:00,IGI Airport,28.5562,77.1,194,146.2,149.9,1705,29.3
02-01-2025,10:00,IGI Airport,28.5562,77.1,194,136.0,141.1,1505,23.9
02-01-2025,11:00,IGI Airport,28.5562,77.1,194,126.2,131.8,1331,19.1
02-01-2025,12:00,IGI Airport,28.5562,77.1,194,114.3,120.6,1204,15.0
02-01-2025,13:00,IGI Airport,28.5562,77.1,194,103.1,109.4,1102,11.6
02-01-2025,14:00,IGI Airport,28.5562,77.1,194,95.2,100.6,1092,12.9
02-01-2025,15:00,IGI Airport,28.5562,77.1,194,92.7,97.1,1241,22.2
02-01-2025,16:00,IGI Airport,28.5562,77.1,194,97.1,100.4,1482,36.1
02-01-2025,17:00,IGI Airport,28.5562,77.1,194,138.8,144.4,1679,61.1
02-01-2025,18:00,IGI Airport,28.5562,77.1,194,154.6,159.7,1772,70.8
02-01-2025,19:00,IGI Airport,28.5562,77.1,194,168.6,173.2,1820,84.2
02-01-2025,20:00,IGI Airport,28.5562,77.1,194,182.5,186.7,1867,93.2
02-01-2025,21:00,IGI Airport,28.5562,77.1,194,196.0,200.2,1943,94.8
02-01-2025,22:00,IGI Airport,28.5562,77.1,195,205.4,209.5,2017,92.1
02-01-2025,23:00,IGI Airport,28.5562,77.1,196,202.1,206.3,2039,86.8
03-01-2025,00:00,Anand Vihar,28.6469,77.316,197,189.1,192.8,2094,60.1
03-01-2025,01:00,Anand Vihar,28.6469,77.316,198,182.5,186.3,1948,53.9
03-01-2025,02:00,Anand Vihar,28.6469,77.316,198,176.5,180.2,1823,47.6
03-01-2025,03:00,Anand Vihar,28.6469,77.316,199,171.4,175.1,1697,40.4
03-01-2025,04:00,Anand Vihar,28.6469,77.316,199,167.2,170.9,1592,33.1
03-01-2025,05:00,Anand Vihar,28.6469,77.316,199,168.1,171.8,1624,29.7
03-01-2025,06:00,Anand Vihar,28.6469,77.316,200,163.0,167.2,1939,34.2
03-01-2025,07:00,Anand Vihar,28.6469,77.316,201,167.6,171.8,2392,40.1
03-01-2025,08:00,Anand Vihar,28.6469,77.316,202,171.4,175.6,2664,43.0
03-01-2025,09:00,Anand Vihar,28.6469,77.316,203,168.6,172.3,2582,40.3
03-01-2025,10:00,Anand Vihar,28.6469,77.316,203,157.9,163.0,2319,34.5
03-01-2025,11:00,Anand Vihar,28.6469,77.316,204,136.4,143.9,2070,29.1
03-01-2025,12:00,Anand Vihar,28.6469,77.316,204,111.5,121.5,1836,23.3
03-01-2025,13:00,Anand Vihar,28.6469,77.316,204,94.3,106.4,1618,17.9
03-01-2025,14:00,Anand Vihar,28.6469,77.316,204,83.4,96.4,1609,18.5
03-01-2025,15:00,Anand Vihar,28.6469,77.316,203,79.4,91.7,2006,29.9
03-01-2025,16:00,Anand Vihar,28.6469,77.316,202,85.7,95.2,2613,47.4
03-01-2025,17:00,Anand Vihar,28.6469,77.316,201,133.2,151.3,3040,83.7
03-01-2025,18:00,Anand Vihar,28.6469,77.316,202,160.2,177.4,3110,89.8
03-01-2025,19:00,Anand Vihar,28.6469,77.316,202,181.6,198.4,2999,98.1
03-01-2025,20:00,Anand Vihar,28.6469,77.316,203,197.0,213.7,2851,103.3
03-01-2025,21:00,Anand Vihar,28.6469,77.316,204,211.4,228.2,2688,103.6
03-01-2025,22:00,Anand Vihar,28.6469,77.316,206,225.4,241.2,2487,100.8
03-01-2025,23:00,Anand Vihar,28.6469,77.316,207,228.2,244.0,2320,95.7
